date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2013-08-20,AWP | Snake Camo (Battle-Scarred),9.046,9.046,5.0,7.894,,,0.1459336204712438,,9.468833333333334,0.967946351245196,,,,31.0,5.166666666666667,,,1,8,0.0,6.456142857142857,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2013-08-20,AWP | Snake Camo (Battle-Scarred),9.046,9.046,5.0,7.894,,,0.1459336204712438,,9.468833333333334,0.967946351245196,,,,31.0,5.166666666666667,,,1,8,0.0,6.456142857142857,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-21,AWP | Snake Camo (Battle-Scarred),8.757,8.757,3.0,9.046,,,-0.0319478222418748,,9.367142857142856,0.930118337873724,,,,34.0,4.857142857142857,,,2,8,0.0,6.549857142857143,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2013-08-21,AWP | Snake Camo (Battle-Scarred),8.757,8.757,3.0,9.046,,,-0.0319478222418748,,9.367142857142856,0.930118337873724,,,,34.0,4.857142857142857,,,2,8,0.0,6.549857142857143,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-22,AWP | Snake Camo (Battle-Scarred),8.721,8.721,11.0,8.757,10.918,,-0.0041109969167523,-0.2012273310130059,9.053285714285716,0.6947393579682988,,,,42.0,6.0,,,3,8,0.0,6.631428571428572,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2013-08-22,AWP | Snake Camo (Battle-Scarred),8.721,8.721,11.0,8.757,10.918,,-0.0041109969167523,-0.2012273310130059,9.053285714285716,0.6947393579682988,,,,42.0,6.0,,,3,8,0.0,6.631428571428572,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-23,AWP | Snake Camo (Battle-Scarred),6.428,6.428,13.0,8.721,10.36,,-0.2629285632381608,-0.3795366795366794,8.491571428571428,0.9527855188330474,,,,50.0,7.142857142857143,,,4,8,0.0,6.588142857142857,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2013-08-23,AWP | Snake Camo (Battle-Scarred),6.428,6.428,13.0,8.721,10.36,,-0.2629285632381608,-0.3795366795366794,8.491571428571428,0.9527855188330474,,,,50.0,7.142857142857143,,,4,8,0.0,6.588142857142857,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-24,AWP | Snake Camo (Battle-Scarred),6.321,6.321,16.0,6.428,9.228,,-0.0166459240821407,-0.3150195058517555,8.076285714285714,1.1536537874182573,8.704,1.4139768032043525,,61.0,8.714285714285714,74.0,7.4,5,8,0.0,6.804,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2013-08-24,AWP | Snake Camo (Battle-Scarred),6.321,6.321,16.0,6.428,9.228,,-0.0166459240821407,-0.3150195058517555,8.076285714285714,1.1536537874182573,8.704,1.4139768032043525,,61.0,8.714285714285714,74.0,7.4,5,8,0.0,6.804,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-25,AWP | Snake Camo (Battle-Scarred),7.054,7.054,18.0,6.321,9.367,,0.1159626641354216,-0.2469307142094587,7.745857142857141,1.064442366227692,8.554,1.4291861638390886,0.1148920486112592,73.0,10.428571428571429,92.0,8.363636363636363,6,8,0.0,7.172857142857141,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2013-08-25,AWP | Snake Camo (Battle-Scarred),7.054,7.054,18.0,6.321,9.367,,0.1159626641354216,-0.2469307142094587,7.745857142857141,1.064442366227692,8.554,1.4291861638390886,0.1148920486112592,73.0,10.428571428571429,92.0,8.363636363636363,6,8,0.0,7.172857142857141,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-26,AWP | Snake Camo (Battle-Scarred),5.826,5.826,12.0,7.054,7.894,,-0.1740856251772045,-0.2619711173042818,7.450428571428572,1.2526669671593662,8.326666666666666,1.5623199274014126,0.116552363783515,78.0,11.142857142857142,104.0,8.666666666666666,0,8,0.0,7.450428571428572,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2013-08-26,AWP | Snake Camo (Battle-Scarred),5.826,5.826,12.0,7.054,7.894,,-0.1740856251772045,-0.2619711173042818,7.450428571428572,1.2526669671593662,8.326666666666666,1.5623199274014126,0.116552363783515,78.0,11.142857142857142,104.0,8.666666666666666,0,8,0.0,7.450428571428572,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-27,AWP | Snake Camo (Battle-Scarred),7.103,7.103,12.0,5.826,9.046,,0.2191898386543083,-0.214791067875304,7.172857142857144,1.070364347656766,8.23253846153846,1.5360363885605863,0.1338458726754197,85.0,12.142857142857142,116.0,8.923076923076923,1,8,0.0,7.745857142857142,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2013-08-27,AWP | Snake Camo (Battle-Scarred),7.103,7.103,12.0,5.826,9.046,,0.2191898386543083,-0.214791067875304,7.172857142857144,1.070364347656766,8.23253846153846,1.5360363885605863,0.1338458726754197,85.0,12.142857142857142,116.0,8.923076923076923,1,8,0.0,7.745857142857142,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-28,AWP | Snake Camo (Battle-Scarred),6.175,6.175,5.0,7.103,8.757,,-0.1306490215401943,-0.2948498344181797,6.804,0.8907123954613924,8.085571428571429,1.5721544687050912,0.1315875010387017,87.0,12.428571428571429,121.0,8.642857142857142,2,8,0.0,8.076285714285714,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2013-08-28,AWP | Snake Camo (Battle-Scarred),6.175,6.175,5.0,7.103,8.757,,-0.1306490215401943,-0.2948498344181797,6.804,0.8907123954613924,8.085571428571429,1.5721544687050912,0.1315875010387017,87.0,12.428571428571429,121.0,8.642857142857142,2,8,0.0,8.076285714285714,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-29,AWP | Snake Camo (Battle-Scarred),7.21,7.21,11.0,6.175,8.721,,0.1676113360323887,-0.1732599472537552,6.588142857142857,0.4953161843196522,8.027199999999999,1.5344682553466744,0.1370187415632885,87.0,12.428571428571429,132.0,8.8,3,8,0.0,8.491571428571428,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2013-08-29,AWP | Snake Camo (Battle-Scarred),7.21,7.21,11.0,6.175,8.721,,0.1676113360323887,-0.1732599472537552,6.588142857142857,0.4953161843196522,8.027199999999999,1.5344682553466744,0.1370187415632885,87.0,12.428571428571429,132.0,8.8,3,8,0.0,8.491571428571428,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-30,AWP | Snake Camo (Battle-Scarred),6.731,6.731,7.0,7.21,6.428,,-0.0664355062413315,0.0471375233354076,6.631428571428572,0.4926624045915816,7.946187499999999,1.518511163061948,0.132887482651025,81.0,11.571428571428571,139.0,8.6875,4,8,0.0,9.053285714285714,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2013-08-30,AWP | Snake Camo (Battle-Scarred),6.731,6.731,7.0,7.21,6.428,,-0.0664355062413315,0.0471375233354076,6.631428571428572,0.4926624045915816,7.946187499999999,1.518511163061948,0.132887482651025,81.0,11.571428571428571,139.0,8.6875,4,8,0.0,9.053285714285714,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-31,AWP | Snake Camo (Battle-Scarred),5.75,5.75,30.0,6.731,6.321,,-0.1457435745060169,-0.0903338079417813,6.549857142857142,0.5773074022864196,7.816999999999999,1.561174859257114,0.132069368344263,95.0,13.571428571428571,169.0,9.941176470588236,5,8,0.0,9.367142857142856,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2013-08-31,AWP | Snake Camo (Battle-Scarred),5.75,5.75,30.0,6.731,6.321,,-0.1457435745060169,-0.0903338079417813,6.549857142857142,0.5773074022864196,7.816999999999999,1.561174859257114,0.132069368344263,95.0,13.571428571428571,169.0,9.941176470588236,5,8,0.0,9.367142857142856,AWP | Snake Camo (Battle-Scarred),AWP | Snake Camo (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-14,CS:GO Case Key,2.232,2.232,865.0,,,,,,,,,,,,,,,2,8,0.0,2.2958571428571437,CS:GO Case Key,CS:GO Case Key,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2013-08-14,CS:GO Case Key,2.232,2.232,865.0,,,,,,,,,,,,,,,2,8,0.0,2.2958571428571437,CS:GO Case Key,CS:GO Case Key,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-15,CS:GO Case Key,1.795,1.795,5127.0,2.232,,,-0.1957885304659499,,,,,,,,,,,3,8,0.0,2.294571428571429,CS:GO Case Key,CS:GO Case Key,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2013-08-15,CS:GO Case Key,1.795,1.795,5127.0,2.232,,,-0.1957885304659499,,,,,,,,,,,3,8,0.0,2.294571428571429,CS:GO Case Key,CS:GO Case Key,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-16,CS:GO Case Key,1.838,1.838,10107.0,1.795,,,0.0239554317548746,,1.955,0.1966536718870682,,,,16099.0,5366.333333333333,,,4,8,0.0,2.2928571428571423,CS:GO Case Key,CS:GO Case Key,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2013-08-16,CS:GO Case Key,1.838,1.838,10107.0,1.795,,,0.0239554317548746,,1.955,0.1966536718870682,,,,16099.0,5366.333333333333,,,4,8,0.0,2.2928571428571423,CS:GO Case Key,CS:GO Case Key,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-17,CS:GO Case Key,1.739,1.739,12037.0,1.838,,,-0.0538628944504896,,1.901,0.1943000257334003,,,,28136.0,7034.0,,,5,8,0.0,2.253142857142857,CS:GO Case Key,CS:GO Case Key,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2013-08-17,CS:GO Case Key,1.739,1.739,12037.0,1.838,,,-0.0538628944504896,,1.901,0.1943000257334003,,,,28136.0,7034.0,,,5,8,0.0,2.253142857142857,CS:GO Case Key,CS:GO Case Key,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-18,CS:GO Case Key,1.717,1.717,12545.0,1.739,,,-0.0126509488211615,,1.8642,0.1887298598526476,,,,40681.0,8136.2,,,6,8,0.0,2.162857142857143,CS:GO Case Key,CS:GO Case Key,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2013-08-18,CS:GO Case Key,1.717,1.717,12545.0,1.739,,,-0.0126509488211615,,1.8642,0.1887298598526476,,,,40681.0,8136.2,,,6,8,0.0,2.162857142857143,CS:GO Case Key,CS:GO Case Key,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-19,CS:GO Case Key,1.71,1.71,11174.0,1.717,,,-0.0040768782760629,,1.8385,0.181617500992241,,,,51855.0,8642.5,,,0,8,0.0,2.0701428571428573,CS:GO Case Key,CS:GO Case Key,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2013-08-19,CS:GO Case Key,1.71,1.71,11174.0,1.717,,,-0.0040768782760629,,1.8385,0.181617500992241,,,,51855.0,8642.5,,,0,8,0.0,2.0701428571428573,CS:GO Case Key,CS:GO Case Key,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-20,CS:GO Case Key,1.681,1.681,10458.0,1.71,,,-0.0169590643274852,,1.816,0.1769471268890391,,,,62313.0,8901.857142857143,,,1,8,0.0,1.9790000000000003,CS:GO Case Key,CS:GO Case Key,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2013-08-20,CS:GO Case Key,1.681,1.681,10458.0,1.71,,,-0.0169590643274852,,1.816,0.1769471268890391,,,,62313.0,8901.857142857143,,,1,8,0.0,1.9790000000000003,CS:GO Case Key,CS:GO Case Key,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-21,CS:GO Case Key,1.665,1.665,9659.0,1.681,2.232,,-0.0095181439619274,-0.2540322580645162,1.735,0.05730868794769,,,,71107.0,10158.142857142857,,,2,8,0.0,1.887714285714286,CS:GO Case Key,CS:GO Case Key,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2013-08-21,CS:GO Case Key,1.665,1.665,9659.0,1.681,2.232,,-0.0095181439619274,-0.2540322580645162,1.735,0.05730868794769,,,,71107.0,10158.142857142857,,,2,8,0.0,1.887714285714286,CS:GO Case Key,CS:GO Case Key,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-22,CS:GO Case Key,1.676,1.676,15985.0,1.665,1.795,,0.0066066066066066,-0.0662952646239554,1.7180000000000002,0.0545736723547693,,,,81965.0,11709.285714285714,,,3,8,0.0,1.8030000000000004,CS:GO Case Key,CS:GO Case Key,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2013-08-22,CS:GO Case Key,1.676,1.676,15985.0,1.665,1.795,,0.0066066066066066,-0.0662952646239554,1.7180000000000002,0.0545736723547693,,,,81965.0,11709.285714285714,,,3,8,0.0,1.8030000000000004,CS:GO Case Key,CS:GO Case Key,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-23,CS:GO Case Key,1.695,1.695,18147.0,1.676,1.838,,0.0113365155131266,-0.0778019586507072,1.6975714285714287,0.024070474758551,1.7747999999999995,0.1610091922841675,,90005.0,12857.857142857143,106104.0,10610.4,4,8,0.0,1.718714285714286,CS:GO Case Key,CS:GO Case Key,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2013-08-23,CS:GO Case Key,1.695,1.695,18147.0,1.676,1.838,,0.0113365155131266,-0.0778019586507072,1.6975714285714287,0.024070474758551,1.7747999999999995,0.1610091922841675,,90005.0,12857.857142857143,106104.0,10610.4,4,8,0.0,1.718714285714286,CS:GO Case Key,CS:GO Case Key,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-24,CS:GO Case Key,1.669,1.669,17692.0,1.695,1.739,,-0.015339233038348,-0.0402530189764233,1.6875714285714287,0.0187300914714961,1.765181818181818,0.156500257439125,0.0597320135248077,95660.0,13665.714285714286,123796.0,11254.181818181818,5,8,0.0,1.6691428571428573,CS:GO Case Key,CS:GO Case Key,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2013-08-24,CS:GO Case Key,1.669,1.669,17692.0,1.695,1.739,,-0.015339233038348,-0.0402530189764233,1.6875714285714287,0.0187300914714961,1.765181818181818,0.156500257439125,0.0597320135248077,95660.0,13665.714285714286,123796.0,11254.181818181818,5,8,0.0,1.6691428571428573,CS:GO Case Key,CS:GO Case Key,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-25,CS:GO Case Key,1.665,1.665,17174.0,1.669,1.717,,-0.0023966446974236,-0.0302853814793244,1.680142857142857,0.0156426940630768,1.756833333333333,0.1523744474057978,0.0573767377937695,100289.0,14327.0,140970.0,11747.5,6,8,0.0,1.671714285714286,CS:GO Case Key,CS:GO Case Key,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2013-08-25,CS:GO Case Key,1.665,1.665,17174.0,1.669,1.717,,-0.0023966446974236,-0.0302853814793244,1.680142857142857,0.0156426940630768,1.756833333333333,0.1523744474057978,0.0573767377937695,100289.0,14327.0,140970.0,11747.5,6,8,0.0,1.671714285714286,CS:GO Case Key,CS:GO Case Key,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-26,CS:GO Case Key,1.651,1.651,14632.0,1.665,1.71,,-0.0084084084084083,-0.0345029239766081,1.671714285714286,0.0129473029261396,1.7486923076923075,0.149088195175971,0.0551121539754918,103747.0,14821.0,155602.0,11969.384615384615,0,8,0.0,1.6801428571428576,CS:GO Case Key,CS:GO Case Key,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2013-08-26,CS:GO Case Key,1.651,1.651,14632.0,1.665,1.71,,-0.0084084084084083,-0.0345029239766081,1.671714285714286,0.0129473029261396,1.7486923076923075,0.149088195175971,0.0551121539754918,103747.0,14821.0,155602.0,11969.384615384615,0,8,0.0,1.6801428571428576,CS:GO Case Key,CS:GO Case Key,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-27,CS:GO Case Key,1.663,1.663,13402.0,1.651,1.681,,0.0072683222289522,-0.0107079119571683,1.6691428571428573,0.0126313506961117,1.7425714285714284,0.1453501753331854,0.0535645054199806,106691.0,15241.57142857143,169004.0,12071.714285714286,1,8,0.0,1.6875714285714287,CS:GO Case Key,CS:GO Case Key,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
