date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2015-02-25,M4A1-S | Guardian (Minimal Wear),5.11,5.11,637.0,5.091,4.737,4.263,0.0037320762129247,0.0787418197171205,4.959857142857143,0.0977904882482788,4.618200000000001,0.2319246141888925,0.0291361196982695,5086.0,726.5714285714286,24621.0,820.7,2,2,0.0,4.384142857142857,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-25,M4A1-S | Guardian (Minimal Wear),5.11,5.11,637.0,5.091,4.737,4.263,0.0037320762129247,0.0787418197171205,4.959857142857143,0.0977904882482788,4.618200000000001,0.2319246141888925,0.0291361196982695,5086.0,726.5714285714286,24621.0,820.7,2,2,0.0,4.384142857142857,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-26,M4A1-S | Guardian (Minimal Wear),5.146,5.146,647.0,5.11,4.838,4.319,0.0070450097847356,0.0636626705250102,5.003857142857143,0.1022523888249471,4.645766666666668,0.2435792387613434,0.0291102995210018,4962.0,708.8571428571429,24449.0,814.9666666666667,3,2,0.0,4.3342857142857145,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-26,M4A1-S | Guardian (Minimal Wear),5.146,5.146,647.0,5.11,4.838,4.319,0.0070450097847356,0.0636626705250102,5.003857142857143,0.1022523888249471,4.645766666666668,0.2435792387613434,0.0291102995210018,4962.0,708.8571428571429,24449.0,814.9666666666667,3,2,0.0,4.3342857142857145,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-27,M4A1-S | Guardian (Minimal Wear),4.885,4.885,875.0,5.146,4.875,4.442,-0.0507190050524679,0.0020512820512819,5.005285714285714,0.1004969285752616,4.6605333333333325,0.2442058876349126,0.0305342440975602,5008.0,715.4285714285714,24552.0,818.4,4,2,0.0,4.257714285714286,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-27,M4A1-S | Guardian (Minimal Wear),4.885,4.885,875.0,5.146,4.875,4.442,-0.0507190050524679,0.0020512820512819,5.005285714285714,0.1004969285752616,4.6605333333333325,0.2442058876349126,0.0305342440975602,5008.0,715.4285714285714,24552.0,818.4,4,2,0.0,4.257714285714286,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-28,M4A1-S | Guardian (Minimal Wear),5.089,5.089,792.0,4.885,4.891,4.208,0.0417604912998976,0.0404825189122879,5.033571428571428,0.0918412561245252,4.689899999999999,0.2409716926667252,0.0294126812893087,5057.0,722.4285714285714,24491.0,816.3666666666667,5,2,0.0,4.186142857142857,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-28,M4A1-S | Guardian (Minimal Wear),5.089,5.089,792.0,4.885,4.891,4.208,0.0417604912998976,0.0404825189122879,5.033571428571428,0.0918412561245252,4.689899999999999,0.2409716926667252,0.0294126812893087,5057.0,722.4285714285714,24491.0,816.3666666666667,5,2,0.0,4.186142857142857,M4A1-S | Guardian (Minimal Wear),M4A1-S | Guardian (Minimal Wear),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-01,M4A1-S | VariCamo (Well-Worn),0.82,0.82,95.0,0.944,0.782,0.622,-0.1313559322033898,0.0485933503836315,0.8648571428571429,0.0654466600073865,0.7897666666666667,0.0828772921586821,0.0828858488584387,515.0,73.57142857142857,2140.0,71.33333333333333,6,2,0.0,0.8398571428571427,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-01,M4A1-S | VariCamo (Well-Worn),0.82,0.82,95.0,0.944,0.782,0.622,-0.1313559322033898,0.0485933503836315,0.8648571428571429,0.0654466600073865,0.7897666666666667,0.0828772921586821,0.0828858488584387,515.0,73.57142857142857,2140.0,71.33333333333333,6,2,0.0,0.8398571428571427,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-02,M4A1-S | VariCamo (Well-Worn),0.772,0.772,70.0,0.82,0.769,0.639,-0.0585365853658536,0.0039011703511053,0.8652857142857143,0.064824409612681,0.7942,0.0781141899187763,0.0838107431375791,505.0,72.14285714285714,2137.0,71.23333333333333,0,2,0.0,0.8641428571428571,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-02,M4A1-S | VariCamo (Well-Worn),0.772,0.772,70.0,0.82,0.769,0.639,-0.0585365853658536,0.0039011703511053,0.8652857142857143,0.064824409612681,0.7942,0.0781141899187763,0.0838107431375791,505.0,72.14285714285714,2137.0,71.23333333333333,0,2,0.0,0.8641428571428571,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03,M4A1-S | VariCamo (Well-Worn),0.84,0.84,87.0,0.772,0.848,0.649,0.088082901554404,-0.0094339622641509,0.8641428571428572,0.0651885804448,0.8005666666666666,0.0736779855557652,0.0849768608956195,533.0,76.14285714285714,2166.0,72.2,1,2,0.0,0.8652857142857143,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-03,M4A1-S | VariCamo (Well-Worn),0.84,0.84,87.0,0.772,0.848,0.649,0.088082901554404,-0.0094339622641509,0.8641428571428572,0.0651885804448,0.8005666666666666,0.0736779855557652,0.0849768608956195,533.0,76.14285714285714,2166.0,72.2,1,2,0.0,0.8652857142857143,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-04,M4A1-S | VariCamo (Well-Worn),0.799,0.799,86.0,0.84,0.969,0.623,-0.0488095238095237,-0.1754385964912279,0.8398571428571427,0.0519159446232315,0.8064333333333332,0.0659022929966949,0.0851708717939263,567.0,81.0,2180.0,72.66666666666667,2,2,0.0,0.8648571428571429,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-04,M4A1-S | VariCamo (Well-Worn),0.799,0.799,86.0,0.84,0.969,0.623,-0.0488095238095237,-0.1754385964912279,0.8398571428571427,0.0519159446232315,0.8064333333333332,0.0659022929966949,0.0851708717939263,567.0,81.0,2180.0,72.66666666666667,2,2,0.0,0.8648571428571429,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-05,M4A1-S | VariCamo (Well-Worn),0.824,0.824,86.0,0.799,0.829,0.69,0.0312891113892364,-0.0060313630880579,0.8391428571428571,0.0520944981230636,0.8109000000000001,0.062302140145156,0.0834016774865609,586.0,83.71428571428571,2198.0,73.26666666666667,3,2,0.0,0.8594285714285714,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-05,M4A1-S | VariCamo (Well-Worn),0.824,0.824,86.0,0.799,0.829,0.69,0.0312891113892364,-0.0060313630880579,0.8391428571428571,0.0520944981230636,0.8109000000000001,0.062302140145156,0.0834016774865609,586.0,83.71428571428571,2198.0,73.26666666666667,3,2,0.0,0.8594285714285714,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-06,M4A1-S | VariCamo (Well-Worn),0.78,0.78,99.0,0.824,0.875,0.709,-0.053398058252427,-0.1085714285714285,0.8255714285714285,0.0533448541978301,0.8132666666666668,0.0596796633889821,0.0840802104226591,606.0,86.57142857142857,2249.0,74.96666666666667,4,2,0.0,0.8601428571428571,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-06,M4A1-S | VariCamo (Well-Worn),0.78,0.78,99.0,0.824,0.875,0.709,-0.053398058252427,-0.1085714285714285,0.8255714285714285,0.0533448541978301,0.8132666666666668,0.0596796633889821,0.0840802104226591,606.0,86.57142857142857,2249.0,74.96666666666667,4,2,0.0,0.8601428571428571,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-07,M4A1-S | VariCamo (Well-Worn),0.887,0.887,72.0,0.78,0.944,0.765,0.1371794871794871,-0.0603813559322032,0.8174285714285714,0.0362603961165706,0.8173333333333335,0.0604043780606082,0.0863639318180382,595.0,85.0,2267.0,75.56666666666666,5,2,0.0,0.8554285714285713,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-07,M4A1-S | VariCamo (Well-Worn),0.887,0.887,72.0,0.78,0.944,0.765,0.1371794871794871,-0.0603813559322032,0.8174285714285714,0.0362603961165706,0.8173333333333335,0.0604043780606082,0.0863639318180382,595.0,85.0,2267.0,75.56666666666666,5,2,0.0,0.8554285714285713,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-08,M4A1-S | VariCamo (Well-Worn),0.728,0.728,92.0,0.887,0.82,0.71,-0.1792559188275084,-0.1121951219512195,0.8042857142857142,0.047787369179117,0.8179333333333333,0.0594165708274121,0.0916904506625802,592.0,84.57142857142857,2291.0,76.36666666666666,6,2,0.0,0.8485714285714285,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-08,M4A1-S | VariCamo (Well-Worn),0.728,0.728,92.0,0.887,0.82,0.71,-0.1792559188275084,-0.1121951219512195,0.8042857142857142,0.047787369179117,0.8179333333333333,0.0594165708274121,0.0916904506625802,592.0,84.57142857142857,2291.0,76.36666666666666,6,2,0.0,0.8485714285714285,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-09,M4A1-S | VariCamo (Well-Worn),0.802,0.802,63.0,0.728,0.772,0.74,0.1016483516483517,0.0388601036269431,0.8085714285714286,0.0460119771452643,0.8200000000000002,0.0577240562215326,0.093100776164881,585.0,83.57142857142857,2274.0,75.8,0,2,0.0,0.8284285714285714,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-09,M4A1-S | VariCamo (Well-Worn),0.802,0.802,63.0,0.728,0.772,0.74,0.1016483516483517,0.0388601036269431,0.8085714285714286,0.0460119771452643,0.8200000000000002,0.0577240562215326,0.093100776164881,585.0,83.57142857142857,2274.0,75.8,0,2,0.0,0.8284285714285714,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-10,M4A1-S | VariCamo (Well-Worn),0.781,0.781,47.0,0.802,0.84,0.769,-0.0261845386533665,-0.0702380952380952,0.8001428571428572,0.0448726087987779,0.8204,0.0574099875166914,0.0930898020270773,545.0,77.85714285714286,2250.0,75.0,1,2,0.0,0.8194285714285715,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-10,M4A1-S | VariCamo (Well-Worn),0.781,0.781,47.0,0.802,0.84,0.769,-0.0261845386533665,-0.0702380952380952,0.8001428571428572,0.0448726087987779,0.8204,0.0574099875166914,0.0930898020270773,545.0,77.85714285714286,2250.0,75.0,1,2,0.0,0.8194285714285715,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-11,M4A1-S | VariCamo (Well-Worn),0.768,0.768,63.0,0.781,0.799,0.762,-0.0166453265044814,-0.0387984981226533,0.7957142857142857,0.0462746900451587,0.8206000000000001,0.057216314689664,0.0931375735559439,522.0,74.57142857142857,2236.0,74.53333333333333,2,2,0.0,0.8188571428571428,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-11,M4A1-S | VariCamo (Well-Worn),0.768,0.768,63.0,0.781,0.799,0.762,-0.0166453265044814,-0.0387984981226533,0.7957142857142857,0.0462746900451587,0.8206000000000001,0.057216314689664,0.0931375735559439,522.0,74.57142857142857,2236.0,74.53333333333333,2,2,0.0,0.8188571428571428,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-12,M4A1-S | VariCamo (Well-Worn),0.74,0.74,74.0,0.768,0.824,0.834,-0.0364583333333333,-0.1019417475728154,0.7837142857142858,0.0482336997950433,0.8174666666666667,0.0589444559639741,0.0918870303588795,510.0,72.85714285714286,2252.0,75.06666666666666,3,2,0.0,0.8235714285714284,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-12,M4A1-S | VariCamo (Well-Worn),0.74,0.74,74.0,0.768,0.824,0.834,-0.0364583333333333,-0.1019417475728154,0.7837142857142858,0.0482336997950433,0.8174666666666667,0.0589444559639741,0.0918870303588795,510.0,72.85714285714286,2252.0,75.06666666666666,3,2,0.0,0.8235714285714284,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-13,M4A1-S | VariCamo (Well-Worn),0.777,0.777,56.0,0.74,0.78,0.772,0.05,-0.0038461538461538,0.7832857142857144,0.0482781059094501,0.8176333333333335,0.0588226052541783,0.0912274536888109,467.0,66.71428571428571,2235.0,74.5,4,2,0.0,0.7972857142857144,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-13,M4A1-S | VariCamo (Well-Worn),0.777,0.777,56.0,0.74,0.78,0.772,0.05,-0.0038461538461538,0.7832857142857144,0.0482781059094501,0.8176333333333335,0.0588226052541783,0.0912274536888109,467.0,66.71428571428571,2235.0,74.5,4,2,0.0,0.7972857142857144,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-14,M4A1-S | VariCamo (Well-Worn),0.79,0.79,82.0,0.777,0.887,0.861,0.0167310167310168,-0.1093573844419391,0.7694285714285715,0.0246684132494349,0.8152666666666668,0.0584573538763278,0.088923284603529,477.0,68.14285714285714,2249.0,74.96666666666667,5,2,0.0,0.7918571428571429,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-14,M4A1-S | VariCamo (Well-Worn),0.79,0.79,82.0,0.777,0.887,0.861,0.0167310167310168,-0.1093573844419391,0.7694285714285715,0.0246684132494349,0.8152666666666668,0.0584573538763278,0.088923284603529,477.0,68.14285714285714,2249.0,74.96666666666667,5,2,0.0,0.7918571428571429,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-15,M4A1-S | VariCamo (Well-Worn),0.77,0.77,73.0,0.79,0.728,0.804,-0.0253164556962025,0.0576923076923077,0.7754285714285716,0.0180938595966156,0.8141333333333333,0.0589919391856962,0.0881903101292567,458.0,65.42857142857143,2248.0,74.93333333333334,6,2,0.0,0.8032857142857143,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-15,M4A1-S | VariCamo (Well-Worn),0.77,0.77,73.0,0.79,0.728,0.804,-0.0253164556962025,0.0576923076923077,0.7754285714285716,0.0180938595966156,0.8141333333333333,0.0589919391856962,0.0881903101292567,458.0,65.42857142857143,2248.0,74.93333333333334,6,2,0.0,0.8032857142857143,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-16,M4A1-S | VariCamo (Well-Worn),0.676,0.676,90.0,0.77,0.802,0.765,-0.122077922077922,-0.1571072319201994,0.7574285714285713,0.0362603961165706,0.8111666666666666,0.0634571158780128,0.0905668746024852,485.0,69.28571428571429,2271.0,75.7,0,2,0.0,0.7952857142857143,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-16,M4A1-S | VariCamo (Well-Worn),0.676,0.676,90.0,0.77,0.802,0.765,-0.122077922077922,-0.1571072319201994,0.7574285714285713,0.0362603961165706,0.8111666666666666,0.0634571158780128,0.0905668746024852,485.0,69.28571428571429,2271.0,75.7,0,2,0.0,0.7952857142857143,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-17,M4A1-S | VariCamo (Well-Worn),0.733,0.733,67.0,0.676,0.781,0.815,0.0843195266272187,-0.0614596670934699,0.7505714285714286,0.0356885621647574,0.8084333333333332,0.0649808604299929,0.0910847586061027,505.0,72.14285714285714,2261.0,75.36666666666666,1,2,0.0,0.8022857142857143,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-17,M4A1-S | VariCamo (Well-Worn),0.733,0.733,67.0,0.676,0.781,0.815,0.0843195266272187,-0.0614596670934699,0.7505714285714286,0.0356885621647574,0.8084333333333332,0.0649808604299929,0.0910847586061027,505.0,72.14285714285714,2261.0,75.36666666666666,1,2,0.0,0.8022857142857143,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-18,M4A1-S | VariCamo (Well-Worn),0.725,0.725,70.0,0.733,0.768,0.765,-0.0109140518417462,-0.0559895833333333,0.7444285714285713,0.0358602730563149,0.8070999999999999,0.0662562449886801,0.0903861959938003,512.0,73.14285714285714,2265.0,75.5,2,2,0.0,0.8018571428571428,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-18,M4A1-S | VariCamo (Well-Worn),0.725,0.725,70.0,0.733,0.768,0.765,-0.0109140518417462,-0.0559895833333333,0.7444285714285713,0.0358602730563149,0.8070999999999999,0.0662562449886801,0.0903861959938003,512.0,73.14285714285714,2265.0,75.5,2,2,0.0,0.8018571428571428,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-19,M4A1-S | VariCamo (Well-Worn),0.665,0.665,77.0,0.725,0.74,0.785,-0.0827586206896551,-0.1013513513513513,0.7337142857142858,0.045493215461882,0.8030999999999999,0.070927357204396,0.0915396453757462,515.0,73.57142857142857,2284.0,76.13333333333334,3,2,0.0,0.7952857142857143,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-19,M4A1-S | VariCamo (Well-Worn),0.665,0.665,77.0,0.725,0.74,0.785,-0.0827586206896551,-0.1013513513513513,0.7337142857142858,0.045493215461882,0.8030999999999999,0.070927357204396,0.0915396453757462,515.0,73.57142857142857,2284.0,76.13333333333334,3,2,0.0,0.7952857142857143,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-20,M4A1-S | VariCamo (Well-Worn),0.662,0.662,74.0,0.665,0.777,0.828,-0.0045112781954886,-0.1480051480051479,0.7172857142857143,0.047610665929013,0.7975666666666665,0.0751202073716224,0.090947472940063,533.0,76.14285714285714,2287.0,76.23333333333333,4,2,0.0,0.7917142857142858,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-20,M4A1-S | VariCamo (Well-Worn),0.662,0.662,74.0,0.665,0.777,0.828,-0.0045112781954886,-0.1480051480051479,0.7172857142857143,0.047610665929013,0.7975666666666665,0.0751202073716224,0.090947472940063,533.0,76.14285714285714,2287.0,76.23333333333333,4,2,0.0,0.7917142857142858,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-21,M4A1-S | VariCamo (Well-Worn),0.7,0.7,70.0,0.662,0.79,0.781,0.0574018126888216,-0.1139240506329114,0.7044285714285715,0.0372668260860864,0.7948666666666665,0.0770967934194124,0.0910148984245642,521.0,74.42857142857143,2284.0,76.13333333333334,5,2,0.0,0.7782857142857144,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2015-02-21,M4A1-S | VariCamo (Well-Worn),0.7,0.7,70.0,0.662,0.79,0.781,0.0574018126888216,-0.1139240506329114,0.7044285714285715,0.0372668260860864,0.7948666666666665,0.0770967934194124,0.0910148984245642,521.0,74.42857142857143,2284.0,76.13333333333334,5,2,0.0,0.7782857142857144,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-22,M4A1-S | VariCamo (Well-Worn),0.741,0.741,75.0,0.7,0.77,0.842,0.0585714285714287,-0.0376623376623377,0.7002857142857142,0.0307975615255228,0.7914999999999999,0.0771702662947329,0.0905267340570353,523.0,74.71428571428571,2275.0,75.83333333333333,6,2,0.0,0.7645714285714285,M4A1-S | VariCamo (Well-Worn),M4A1-S | VariCamo (Well-Worn),0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
